id,cve_ent,nom_ent,actividad,X,Y,
GAHCV02,24,San Luis Potosí,Gasolineras,-99.0011712005008,22.010061422360693,
GAHCV03,24,San Luis Potosí,Gasolineras,-99.0270007655467,21.99516859505347,
GAHCV04,24,San Luis Potosí,Gasolineras,-98.9735033742921,21.932631320492494,
GAHCV05,24,San Luis Potosí,Gasolineras,-99.01435237142888,22.0194790047803,
GAHCV06,24,San Luis Potosí,Gasolineras,-98.97203736816886,21.977015986730855,
GAHCV07,24,San Luis Potosí,Gasolineras,-99.03050629936445,21.99219719592982,
GAHCV08,24,San Luis Potosí,Gasolineras,-99.0247260471782,21.9954659970125,
GAHCV09,24,San Luis Potosí,Gasolineras,-98.95619604495882,21.976961945883275,
GAHCV10,24,San Luis Potosí,Gasolineras,-99.0043312394956,21.97813480488518,
GAHCV11,24,San Luis Potosí,Gasolineras,-99.02695070232556,21.995577625787185,
GAHCV12,24,San Luis Potosí,Gasolineras,-99.01217348878455,21.986383155560656,
GAHCV13,24,San Luis Potosí,Gasolineras,-99.03285248562855,22.00722487926767,
GAHCV14,24,San Luis Potosí,Gasolineras,-99.00132102763781,21.99265165327404,
GAHCV15,24,San Luis Potosí,Gasolineras,-99.00549628631522,21.98151946212481,
GAHCV16,24,San Luis Potosí,Gasolineras,-98.9438624053432,21.86485912774548,
GAHCV17,24,San Luis Potosí,Gasolineras,-98.99876641876823,21.965284763951207,
GAHCV18,24,San Luis Potosí,Gasolineras,-99.01216754546287,21.986363591389757,
GAHCV19,24,San Luis Potosí,Gasolineras,-99.012461473962,21.984982122211004,
BIOCUIVA02,24,San Luis Potosí,Biomasa,-99.23897489,22.21635018,
BIOCUIVA03,24,San Luis Potosí,Biomasa,-99.02325720,21.99311123,
BIOCUIVA04,24,San Luis Potosí,Biomasa,-99.23484083,22.21212273,
BIOCUIVA05,24,San Luis Potosí,Biomasa,-99.0121786993345,21.990056072265926,
BIOCUIVA07,24,San Luis Potosí,Biomasa,-99.00729078689317,21.983831262098015,
BIOCUIVA08,24,San Luis Potosí,Biomasa,-99.01299066403178,22.00610838719252,
BIOCUIVA09,24,San Luis Potosí,Biomasa,-99.00193826508675,21.98969498066328,
BIOCUIVA10,24,San Luis Potosí,Biomasa,-99.02987699667656,22.005011070433685,
BIOCUIVA11,24,San Luis Potosí,Biomasa,-99.0308859413637,22.002049621738532,
BIOCUIVA12,24,San Luis Potosí,Biomasa,-99.02371890312418,21.994151062067452,
BIOCUIVA13,24,San Luis Potosí,Biomasa,-99.01851684247218,22.007367809005522,
BIOCUIVA14,24,San Luis Potosí,Biomasa,-98.99347982703961,21.9577931207888,
BIOCUIVA15,24,San Luis Potosí,Biomasa,-99.01913746581744,21.992722887630176,
BIOCUIVA16,24,San Luis Potosí,Biomasa,-99.01910372798558,22.00340468089538,
BIOCUIVA17,24,San Luis Potosí,Biomasa,-99.02672939627979,22.002242001832983,
BIOCUIVA18,24,San Luis Potosí,Biomasa,-98.99659342730577,22.017735457102074,
BIOCUIVA19,24,San Luis Potosí,Biomasa,-98.9979811874182,21.995349087779896,
BIOCUIVA20,24,San Luis Potosí,Biomasa,-99.05483826484016,22.011753450938865,
BIOCUIVA21,24,San Luis Potosí,Biomasa,-99.03011323559124,22.00510722704594,
BIOCUIVA22,24,San Luis Potosí,Biomasa,-99.02371459396755,21.994151481629025,
BIOCUIVA23,24,San Luis Potosí,Biomasa,-99.0510785052602,22.0125347255065,
BIOCUIVA24,24,San Luis Potosí,Biomasa,-99.01615944842551,21.98305763922551,
BIOCUIVA25,24,San Luis Potosí,Biomasa,-99.00223313697968,21.9893872978605,
BIOCUIVA26,24,San Luis Potosí,Biomasa,-99.0057761021406,21.9944603860553,
BIOCUIVA27,24,San Luis Potosí,Biomasa,-99.00105233423996,21.998472738539764,
BIOTAN01,24,San Luis Potosí,Biomasa,-98.88502084719813,21.666368358413887,
BIOTAN02,24,San Luis Potosí,Biomasa,-98.8859840433629,21.666042826153785,
BIOTAN03,24,San Luis Potosí,Biomasa,-98.88562655006187,21.666038236628406,
BIOTAN04,24,San Luis Potosí,Biomasa,-98.88511158910799,21.66643586786355,
BIOTAN05,24,San Luis Potosí,Biomasa,-98.88510921378614,21.666519199516568,
BIOTAN06,24,San Luis Potosí,Biomasa,-98.88510921378614,21.666519199516568,
BIOAQUI01,24,San Luis Potosí,Biomasa,-99.02125297705653,21.623142090584295,
BIOAQUI02,24,San Luis Potosí,Biomasa,-99.01848680774782,21.621703403268132,
BIOAXTERR01,24,San Luis Potosí,Biomasa,-98.87494450787253,21.43977895985885,
BIOAXTERR02,24,San Luis Potosí,Biomasa,-98.87622749994495,21.439415468139515,
BIOAXTERR03,24,San Luis Potosí,Biomasa,-98.87158531780008,21.437125316154752,
BIOAXTERR04,24,San Luis Potosí,Biomasa,-98.87168533633107,21.436810632641127,
BIOMAT01,24,San Luis Potosí,Biomasa,-98.82235271525757,21.32990504381217,
BIOMAT02,24,San Luis Potosí,Biomasa,-98.82775444004193,21.33725945694886,
BIOTAMA01,24,San Luis Potosí,Biomasa,-98.79137263505501,21.26259971016388,
BIOTAMA02,24,San Luis Potosí,Biomasa,-98.75190100000894,21.24929721174096,
BIOTAMA03,24,San Luis Potosí,Biomasa,-98.7926058282127,21.263086097958098,
BIOCOX01,24,San Luis Potosí,Biomasa,-98.90586394410246,21.540278759779195,
BIOTAMC01,24,San Luis Potosí,Biomasa,-98.82116420751933,21.55529483508794,
BIOTAMC02,24,San Luis Potosí,Biomasa,-98.81736051707793,21.559491124720086,
BIOTAMC03,24,San Luis Potosí,Biomasa,-98.81412798537343,21.560986832061932,
BIOTANES01,24,San Luis Potosí,Biomasa,-98.66394294084306,21.599223674483476,
BIOTANES02,24,San Luis Potosí,Biomasa,-98.66250930000754,21.600437583855992,
BIOTANES03,24,San Luis Potosí,Biomasa,-98.66121820349404,21.604151286029754,
BIOTANCA01,24,San Luis Potosí,Biomasa,-98.96723639188255,21.596508514035943,
BZZ1,32,Zacatecas,Biomasa,-102.61481180,22.74970356,
BZZ2,32,Zacatecas,Biomasa,-102.56688706,22.75967267,
BZZ3,32,Zacatecas,Biomasa,-102.61277801,22.74922993,
BZZ4,32,Zacatecas,Biomasa,-102.58276734133507,22.774703891420874,
BZZ5,32,Zacatecas,Biomasa,-102.58531197027368,22.775730627076147,
BZZ6,32,Zacatecas,Biomasa,-102.57395973154206,22.77108006642402,
BZZ7,32,Zacatecas,Biomasa,-102.60231600544262,22.75358914060805,
BZZ8,32,Zacatecas,Biomasa,-102.60761663901232,22.770870366474007,
BZZ9,32,Zacatecas,Biomasa,-102.583529734649,22.763458599295642,
BZZ10,32,Zacatecas,Biomasa,-102.63366321552607,22.76508534755421,
BZZ11,32,Zacatecas,Biomasa,-102.59099740056,22.756838153098936,
BZZ12,32,Zacatecas,Biomasa,-102.59474151684073,22.770443597514035,
BZZ13,32,Zacatecas,Biomasa,-102.60805053875755,22.752007796336077,
BGZ1,32,Zacatecas,Biomasa,-102.50407733,22.75951231,
BGZ2,32,Zacatecas,Biomasa,-102.48912416,22.75495483,
BGZ3,32,Zacatecas,Biomasa,-102.51673107,22.74439060,
BGZ4,32,Zacatecas,Biomasa,-102.51082421713386,22.747516213373146,
BGZ5,32,Zacatecas,Biomasa,-102.53048772818944,22.753212745858672,
BGZ6,32,Zacatecas,Biomasa,-102.51502300321413,22.74828193243737,
BGZ7,32,Zacatecas,Biomasa,-102.5308560004265,22.753028527292315,
BGZ8,32,Zacatecas,Biomasa,-102.52855925099313,22.752471902748578,
BGZ9,32,Zacatecas,Biomasa,-102.5339274480115,22.75453959546092,
BOCZ1,32,Zacatecas,Biomasa,-102.24797877698269,22.567342496108207,
BOCZ2,32,Zacatecas,Biomasa,-102.24874765045497,22.567694036888607,
BOCZ3,32,Zacatecas,Biomasa,-102.2531077604042,22.571113612959408,
BFZ1,32,Zacatecas,Biomasa,-102.85855208,23.18936970,
BFZ2,32,Zacatecas,Biomasa,-102.88479084731436,23.172485421097058,
BFZ3,32,Zacatecas,Biomasa,-102.86020792101432,23.193966838192594,
BFZ4,32,Zacatecas,Biomasa,-102.8593979624094,23.17289427003739,
BFZ5,32,Zacatecas,Biomasa,-102.87999069461077,23.172932487046733,
BFZ6,32,Zacatecas,Biomasa,-102.86466294074346,23.182874139506165,
BFZ7,32,Zacatecas,Biomasa,-102.83946616821504,23.169958140179165,
BTZ1,32,Zacatecas,Biomasa,-102.36680084227231,22.736852248201068,
BTZ2,32,Zacatecas,Biomasa,-102.3666693009819,22.733807813274524,
LZG1,32,Zacatecas,Ladrillera,-102.41024523,22.81831115,
LZG2,32,Zacatecas,Ladrillera,-102.50750731,22.73826322,
LZG3,32,Zacatecas,Ladrillera,-102.49399696,22.71605396,
LZG4,32,Zacatecas,Ladrillera,-102.50080844,22.73539681,
LZG5,32,Zacatecas,Ladrillera,-102.40076432,22.81468555,
LZG6,32,Zacatecas,Ladrillera,-102.41022101,22.81836770,
LZG7,32,Zacatecas,Ladrillera,-102.41019345,22.81843203,
LZG8,32,Zacatecas,Ladrillera,-102.41016084,22.81850817,
LZG9,32,Zacatecas,Ladrillera,-102.41012912,22.81858222,
LZG10,32,Zacatecas,Ladrillera,-102.41009092,22.81867140,
LZG11,32,Zacatecas,Ladrillera,-102.41004287,22.81878358,
LZG12,32,Zacatecas,Ladrillera,-102.50033908,22.73523804,
LZG13,32,Zacatecas,Ladrillera,-102.50641129,22.73516554,
LZG14,32,Zacatecas,Ladrillera,-102.50134061,22.72127214,
LZG15,32,Zacatecas,Ladrillera,-102.51177484,22.74386633,
LZG16,32,Zacatecas,Ladrillera,-102.50134058,22.72127177,
LZG17,32,Zacatecas,Ladrillera,-102.51057061,22.73591470,
LZG18,32,Zacatecas,Ladrillera,-102.50134052,22.72127113,
LZG19,32,Zacatecas,Ladrillera,-102.49952109,22.73581880,
LZG20,32,Zacatecas,Ladrillera,-102.50575519,22.73385671,
LZG21,32,Zacatecas,Ladrillera,-102.50105011,22.73568515,
LZG22,32,Zacatecas,Ladrillera,-102.50154556,22.72132384,
LZG23,32,Zacatecas,Ladrillera,-102.50760473,22.73548318,
LZG24,32,Zacatecas,Ladrillera,-102.51093435,22.74304347,
LZG25,32,Zacatecas,Ladrillera,-102.50806167,22.73826332,
LZG26,32,Zacatecas,Ladrillera,-102.50613178,22.72999519,
LZG27,32,Zacatecas,Ladrillera,-102.49064542,22.70903392,
LZG28,32,Zacatecas,Ladrillera,-102.50573502,22.73282988,
LZG29,32,Zacatecas,Ladrillera,-102.50601032,22.73681483,
LZG30,32,Zacatecas,Ladrillera,-102.49997059,22.73633988,
LZG31,32,Zacatecas,Ladrillera,-102.51107799,22.74298713,
LZG32,32,Zacatecas,Ladrillera,-102.49589485,22.70711156,
LZG33,32,Zacatecas,Ladrillera,-102.50823358,22.73109884,
LZG34,32,Zacatecas,Ladrillera,-102.50785608,22.73111810,
LZG35,32,Zacatecas,Ladrillera,-102.50859081,22.73108061,
LZG36,32,Zacatecas,Ladrillera,-102.50740273,22.73349554,
LZG37,32,Zacatecas,Ladrillera,-102.50844050,22.73108828,
LZG38,32,Zacatecas,Ladrillera,-102.50686724,22.73290686,
LZG39,32,Zacatecas,Ladrillera,-102.41033937,22.81807498,
LZG40,32,Zacatecas,Ladrillera,-102.49936142,22.73533851,
LZG41,32,Zacatecas,Ladrillera,-102.49903618,22.73573240,
LZG42,32,Zacatecas,Ladrillera,-102.50746065,22.73430711,
LZG43,32,Zacatecas,Ladrillera,-102.51147575,22.74387165,
LZG44,32,Zacatecas,Ladrillera,-102.50749474,22.73451418,
LZG45,32,Zacatecas,Ladrillera,-102.50639510,22.73531455,
LZG46,32,Zacatecas,Ladrillera,-102.50613600,22.73391528,
LZG47,32,Zacatecas,Ladrillera,-102.50759694,22.73793747,
LZG48,32,Zacatecas,Ladrillera,-102.51206007,22.74342583,
LZG49,32,Zacatecas,Ladrillera,-102.50834808,22.73855085,
LZG50,32,Zacatecas,Ladrillera,-102.49616999,22.65845634,
LZG51,32,Zacatecas,Ladrillera,-102.50647661,22.72802265,
LZG52,32,Zacatecas,Ladrillera,-102.50573502,22.73282988,
LZG53,32,Zacatecas,Ladrillera,-102.50711706,22.72741218,
LZG54,32,Zacatecas,Ladrillera,-102.50705697,22.73289073,
LZG55,32,Zacatecas,Ladrillera,-102.50644644,22.73484192,
LZG56,32,Zacatecas,Ladrillera,-102.50589363,22.74343287,
LZG57,32,Zacatecas,Ladrillera,-102.50803991,22.73110872,
LZG58,32,Zacatecas,Ladrillera,-102.50838394,22.72803055,
LZG59,32,Zacatecas,Ladrillera,-102.50385635,22.73491819,
LTZ1,32,Zacatecas,Ladrillera,-102.35748774,22.72817908,
LTZ2,32,Zacatecas,Ladrillera,-102.35635014,22.72959945,
LTZ3,32,Zacatecas,Ladrillera,-102.36156629,22.72726055,
LTZ4,32,Zacatecas,Ladrillera,-102.38174219,22.73416469,
LTZ5,32,Zacatecas,Ladrillera,-102.38389793,22.73220095,
LTZ6,32,Zacatecas,Ladrillera,-102.38088279,22.73506466,
LOCZ1,32,Zacatecas,Ladrillera,-102.26534874,22.58221818,
LOCZ2,32,Zacatecas,Ladrillera,-102.26215283,22.58880925,
LOCZ3,32,Zacatecas,Ladrillera,-102.33683274,22.44979412,
LCUAHU01,32,Zacatecas,Ladrillera,-102.34440500,22.44876044,
LCUAHU02,32,Zacatecas,Ladrillera,-102.33683316,22.45081662,
LCUAHU03,32,Zacatecas,Ladrillera,-102.3739562,22.45194046,
LCUAHU04,32,Zacatecas,Ladrillera,-102.34285851,22.44584111,
LCUAHU05,32,Zacatecas,Ladrillera,-102.33835972,22.45059315,
LCUAHU06,32,Zacatecas,Ladrillera,-102.33683274,22.44979412,
LCUAHU07,32,Zacatecas,Ladrillera,-102.34239613,22.44588078,
LCUAHU08,32,Zacatecas,Ladrillera,-102.33829203,22.44997644,
LCUAHU09,32,Zacatecas,Ladrillera,-102.33637984,22.45233946,
LGENPN01,32,Zacatecas,Ladrillera,-102.10745046,22.67047453,
MINZZ01,32,Zacatecas,MINERIA,-102.55601692,22.76489047,
MINZZ02,32,Zacatecas,MINERIA,-102.58242348,22.76331530,
MINZZ03,32,Zacatecas,MINERIA,-102.58029922,22.76289862,
MINZZ04,32,Zacatecas,MINERIA,-102.62877211,22.77823530,
MINZZ05,32,Zacatecas,MINERIA,-102.58131950,22.76517926,
MINZZ06,32,Zacatecas,MINERIA,-102.59536660,22.75687139,
MINZZ07,32,Zacatecas,MINERIA,-102.63168915,22.73245760,
MINZZ08,32,Zacatecas,MINERIA,-102.63168726,22.73245650,
MINZZ09,32,Zacatecas,MINERIA,-102.61244389,22.78558053,
MINZZ10,32,Zacatecas,MINERIA,-102.59891019,22.75246532,
MINZZ11,32,Zacatecas,MINERIA,-102.58092860,22.76559356,
MINZZ12,32,Zacatecas,MINERIA,-102.63257803,22.73305729,
MINZZ13,32,Zacatecas,MINERIA,-102.62851675,22.73125052,
MINZZ14,32,Zacatecas,MINERIA,-102.59368611,22.73538167,
MINZZ15,32,Zacatecas,MINERIA,-102.59364864,22.73537949,
MINZZ16,32,Zacatecas,MINERIA,-102.59367666,22.73536201,
MINZZ17,32,Zacatecas,MINERIA,-102.59476200,22.74070147,
MINZF01,32,Zacatecas,MINERIA,-102.87002578,23.16459616,
MINZF02,32,Zacatecas,MINERIA,-102.87592707,23.16583014,
MINZF03,32,Zacatecas,MINERIA,-102.87139682,23.16640822,
MINZF04,32,Zacatecas,MINERIA,-102.86899789,23.16731236,
MINZF05,32,Zacatecas,MINERIA,-102.87060336,23.16808060,
MINZF06,32,Zacatecas,MINERIA,-102.88288392,23.17405129,
MINZF07,32,Zacatecas,MINERIA,-102.87110679,23.16933296,
MINZF08,32,Zacatecas,MINERIA,-102.86972897,23.16956014,
MINZF09,32,Zacatecas,MINERIA,-102.86899707,23.16953280,
MINZF10,32,Zacatecas,MINERIA,-102.87658380,23.14590013,
MINZF11,32,Zacatecas,MINERIA,-102.86310048,23.17345102,
MINZF12,32,Zacatecas,MINERIA,-102.87323531,23.16601201,
MINZF13,32,Zacatecas,MINERIA,-102.86862887,23.16769804,
MINZF14,32,Zacatecas,MINERIA,-102.86909290,23.16712884,
MINZF15,32,Zacatecas,MINERIA,-102.88640171,23.16372249,
MINZF16,32,Zacatecas,MINERIA,-102.90880030,23.11061401,
MINZF17,32,Zacatecas,MINERIA,-102.87206280,23.16394517,
MINZF18,32,Zacatecas,MINERIA,-102.92656684,23.12386102,
MINZF19,32,Zacatecas,MINERIA,-102.87335881,23.16608739,
MINZF20,32,Zacatecas,MINERIA,-102.94323139,23.06971222,
MINZF21,32,Zacatecas,MINERIA,-102.91743556,23.07004083,
MINZF22,32,Zacatecas,MINERIA,-102.87916699,23.16633937,
MINZF23,32,Zacatecas,MINERIA,-102.85896061,23.17256196,
MINZF24,32,Zacatecas,MINERIA,-102.86543075,23.17537397,
MINZF25,32,Zacatecas,MINERIA,-102.88995014,23.16693998,
MINZF26,32,Zacatecas,MINERIA,-102.86951009,23.16955901,
MINZF27,32,Zacatecas,MINERIA,-102.85805212,23.16690911,
MINZG01,32,Zacatecas,MINERIA,-102.47000000,22.75250000,
MINZG02,32,Zacatecas,MINERIA,-102.52686181,22.76059158,
MINZG03,32,Zacatecas,MINERIA,-102.52891917,22.76079737,
MINZG04,32,Zacatecas,MINERIA,-102.52682333,22.76062850,
MINZG05,32,Zacatecas,MINERIA,-102.53189971,22.75392848,
MINZG06,32,Zacatecas,MINERIA,-102.566535120,22.66822230,
MINZG07,32,Zacatecas,MINERIA,-102.52707556,22.76045235,
MINZG08,32,Zacatecas,MINERIA,-102.51518761,22.76748563,
MINZG09,32,Zacatecas,MINERIA,-102.52678988,22.76064923,
MINZPN01,32,Zacatecas,MINERIA,-102.09981526,22.69613312,
MINZPN02,32,Zacatecas,MINERIA,-102.11394522,22.70376757,
MINZMO01,32,Zacatecas,MINERIA,-102.58925631,22.80466104,
MINZMO02,32,Zacatecas,MINERIA,-102.72670061,22.82585584,
MINZMO03,32,Zacatecas,MINERIA,-102.62196959,22.84678330,
MINZMO04,32,Zacatecas,MINERIA,-102.72677439,22.82610766,
MINZOC01,32,Zacatecas,MINERIA,-102.32279665,22.61548979,
MINZOC02,32,Zacatecas,MINERIA,-102.13960732,22.42235283,
MINZOC03,32,Zacatecas,MINERIA,-102.32894327,22.61614128,
MINZOC04,32,Zacatecas,MINERIA,-102.15508221,22.41817764,
MINZOC05,32,Zacatecas,MINERIA,-102.32952827,22.61209057,
MINZOC06,32,Zacatecas,MINERIA,-102.32717189,22.61583432,
MINZVG01,32,Zacatecas,MINERIA,-102.55659710,22.83156376,
MINZVG02,32,Zacatecas,MINERIA,-102.41800439,22.85533042,
MINZVG03,32,Zacatecas,MINERIA,-102.55599929,22.81396012,
QUIZF01,32,Zacatecas,Fabricacion de Quimicos,-102.88468396,23.18494646,
QUIZG01,32,Zacatecas,Fabricacion de Quimicos,-102.54024321,22.76060139,
QUIZG02,32,Zacatecas,Fabricacion de Quimicos,-102.51260685,22.74408116,
QUIZOC01,32,Zacatecas,Fabricacion de Quimicos,-102.24762997,22.57683814,
CARZZ01,32,Zacatecas,Carpinterías,-102.56469360,22.76337122,
CARZZ02,32,Zacatecas,Carpinterías,-102.56591352,22.76592175,
CARZZ03,32,Zacatecas,Carpinterías,-102.58719235,22.77691267,
CARZZ04,32,Zacatecas,Carpinterías,-102.57053352,22.77596325,
CARZZ05,32,Zacatecas,Carpinterías,-102.58554366,22.77800580,
CARZZ06,32,Zacatecas,Carpinterías,-102.59204755,22.76755304,
CARZZ07,32,Zacatecas,Carpinterías,-102.60134264,22.75117676,
CARZZ08,32,Zacatecas,Carpinterías,-102.56388102,22.76040957,
CARZZ09,32,Zacatecas,Carpinterías,-102.59602631,22.75861987,
CARZZ10,32,Zacatecas,Carpinterías,-102.59504300,22.75915961,
CARZZ11,32,Zacatecas,Carpinterías,-102.59113625,22.76657887,
CARZZ12,32,Zacatecas,Carpinterías,-102.56782171,22.76229175,
CARZZ13,32,Zacatecas,Carpinterías,-102.56753600,22.76556856,
CARZZ14,32,Zacatecas,Carpinterías,-102.59621773,22.77044158,
CARZZ15,32,Zacatecas,Carpinterías,-102.58544252,22.77611683,
CARZZ16,32,Zacatecas,Carpinterías,-102.59319004,22.76357456,
CARZC01,32,Zacatecas,Carpinterías,-102.7109107,22.94838647,
CARZF01,32,Zacatecas,Carpinterías,-102.83832264,23.22965776,
CARZF02,32,Zacatecas,Carpinterías,-102.87084794,23.18736181,
CARZF03,32,Zacatecas,Carpinterías,-102.85966607,23.18016602,
CARZF04,32,Zacatecas,Carpinterías,-102.87277721,23.17045071,
CARZG01,32,Zacatecas,Carpinterías,-102.51450009,22.74336454,
CARZG02,32,Zacatecas,Carpinterías,-102.47722955,22.75897124,
CARZG03,32,Zacatecas,Carpinterías,-102.40264233,22.82282495,
CARZG04,32,Zacatecas,Carpinterías,-102.52601462,22.75571695,
CARZG05,32,Zacatecas,Carpinterías,-102.51690475,22.74317211,
CARZG06,32,Zacatecas,Carpinterías,-102.51942082,22.74300294,
CARZG07,32,Zacatecas,Carpinterías,-102.51868587,22.74554313,
CARZG08,32,Zacatecas,Carpinterías,-102.4946558,22.75771822,
CARZG09,32,Zacatecas,Carpinterías,-102.52221230,22.75050836,
CARZG10,32,Zacatecas,Carpinterías,-102.49696979,22.76485229,
CARZG11,32,Zacatecas,Carpinterías,-102.52336871,22.72956772,
CARZOC01,32,Zacatecas,Carpinterías,-102.25895049,22.56972700,
CARZM01,32,Zacatecas,Carpinterías,-102.61078993,22.82674712,
RBT642,08,Chihuahua,Basureros,-107.95182,31.6924,
RBT643,08,Chihuahua,Basureros,-107.73228,31.54754,
RBT644,08,Chihuahua,Basureros,-107.601795,31.508254,
RBT645,08,Chihuahua,Basureros,-107.60362,31.45816,
RBT646,08,Chihuahua,Basureros,-107.584507,31.766671,
RBT663,08,Chihuahua,Basureros,-104.943634,29.356456,
RBT664,08,Chihuahua,Basureros,-104.86763,29.43598,
RBT665,08,Chihuahua,Basureros,-104.915818,29.327957,
RBT741,08,Chihuahua,Basureros,-106.108656,31.35636,
RBT742,08,Chihuahua,Basureros,-106.15007,31.38866,
RBT786,08,Chihuahua,Basureros,-104.497134,29.551635,
RBT1353,02,Baja California,Basureros,-115.415064,32.470302,
RBT1355,02,Baja California,Basureros,-115.3511111,32.38333333,
RBT1361,08,Chihuahua,Basureros,-108.190492,30.897628,
RBT1366,08,Chihuahua,Basureros,-106.14009,31.311875,
RBT1367,08,Chihuahua,Basureros,-105.9648573,31.29657742,
RBT1368,08,Chihuahua,Basureros,-105.87964,31.22517,
RBT1443,08,Chihuahua,Basureros,-106.482986,31.555229,
RBT2867,26,Sonora,Basureros,-109.52868,31.295597,
RBT2868,26,Sonora,Basureros,-109.5190067,31.29821375,
RBT2956,26,Sonora,Basureros,-112.86567,31.886215,
RBT3128,26,Sonora,Basureros,-111.39217,31.100264,
RBT3130,26,Sonora,Basureros,-111.533129,31.4733,
RBT3235,26,Sonora,Basureros,-113.4881484,31.3486184,
RBT3386,26,Sonora,Basureros,-110.6051085,31.23480815,
RBT3398,26,Sonora,Basureros,-114.7607593,32.39937394,
RBT3399,26,Sonora,Basureros,-114.762316,32.36181,
RBT3400,26,Sonora,Basureros,-114.9841389,32.1863889,
RBT3403,26,Sonora,Basureros,-111.34914,31.16303546,
RBT3421,26,Sonora,Basureros,-114.5095556,31.7019722,
RBT3431,26,Sonora,Basureros,-110.2244528,31.3044263,
RBT3486,02,Baja California,Basureros,-116.7424167,32.41319444,
RBT3487,02,Baja California,Basureros,-116.9786111,32.37722222,
RBT3496,02,Baja California,Basureros,-116.5007053,31.88558784,
RBT3515,26,Sonora,Basureros,-109.551354,30.90741,
RBT3531,02,Baja California,Basureros,-116.2359444,31.9100556,
RBT3776,02,Baja California,Basureros,-116.6960833,32.51641667,
RBT3777,02,Baja California,Basureros,-116.585385,32.476201,
RBT3778,02,Baja California,Basureros,-116.318645,32.500015,
RBT3779,02,Baja California,Basureros,-116.593692,32.350644,
RBT3796,02,Baja California,Basureros,-116.518725,32.281091,
RBT3797,02,Baja California,Basureros,-116.551646,32.24467,
RBT3798,02,Baja California,Basureros,-116.26876,32.550838,
RBT3799,02,Baja California,Basureros,-116.16976,32.586442,
RBT3830,26,Sonora,Basureros,-109.914503,31.258799,
RBT3936,05,Coahuila ,Basureros,-101.614444,29.32633333,
RBT3943,05,Coahuila ,Basureros,-100.3603611,28.29666667,
RBT4025,05,Coahuila ,Basureros,-100.8836667,29.305,
RBT4234,05,Coahuila ,Basureros,-100.9121111,28.52213889,
RBT4888,05,Coahuila ,Basureros,-100.8241389,28.37863889,
RBT5586,05,Coahuila ,Basureros,-100.593361,28.758468,
L74836,02,Baja California,Ladrillera,-116.5629346,31.89826681,
L148231,02,Baja California,Ladrillera,-115.1070163,32.2840347,
L81465,02,Baja California,Ladrillera,-115.1599666,32.55241875,
L90124,02,Baja California,Ladrillera,-115.5375185,32.66101006,
L55053,02,Baja California,Ladrillera,-115.5375827,32.66100536,
L101750,02,Baja California,Ladrillera,-116.5836939,32.48867293,
L6287837,02,Baja California,Ladrillera,-116.3746764,32.59611545,
L6283134,02,Baja California,Ladrillera,-116.6869154,32.53269556,
L62249,02,Baja California,Ladrillera,-116.586139,32.48800488,
L101743,02,Baja California,Ladrillera,-116.590055,32.48718528,
L62278,02,Baja California,Ladrillera,-116.5784369,32.49497987,
L7048294,02,Baja California,Ladrillera,-116.5898427,32.4851084,
L101704,02,Baja California,Ladrillera,-116.5928781,32.48426059,
L101759,02,Baja California,Ladrillera,-116.5858567,32.48255639,
L101760,02,Baja California,Ladrillera,-116.5868796,32.48029822,
L101761,02,Baja California,Ladrillera,-116.5879271,32.48117512,
L8362187,02,Baja California,Ladrillera,-116.589566,32.48585963,
L8727967,02,Baja California,Ladrillera,-116.5836154,32.48070166,
L101705,02,Baja California,Ladrillera,-116.592331,32.48500577,
L101706,02,Baja California,Ladrillera,-116.588392,32.48472049,
L101707,02,Baja California,Ladrillera,-116.5875223,32.4833262,
L62222,02,Baja California,Ladrillera,-116.5876791,32.49292312,
L62263,02,Baja California,Ladrillera,-116.5855734,32.49379222,
L7048291,02,Baja California,Ladrillera,-116.5961844,32.4841749,
L7048292,02,Baja California,Ladrillera,-116.5960167,32.48458325,
L62219,02,Baja California,Ladrillera,-116.5942218,32.48812458,
L101718,02,Baja California,Ladrillera,-116.5932374,32.4866379,
L101717,02,Baja California,Ladrillera,-116.5923415,32.48564742,
L101719,02,Baja California,Ladrillera,-116.5935982,32.48718915,
L7048239,02,Baja California,Ladrillera,-116.5739646,32.48224558,
L101696,02,Baja California,Ladrillera,-116.5936718,32.48719789,
L101732,02,Baja California,Ladrillera,-116.5911066,32.48773351,
L62246,02,Baja California,Ladrillera,-116.5886135,32.48909143,
L101724,02,Baja California,Ladrillera,-116.5889851,32.49292267,
L62284,02,Baja California,Ladrillera,-116.5910411,32.48688289,
L62290,02,Baja California,Ladrillera,-116.587706,32.48266644,
L101728,02,Baja California,Ladrillera,-116.5877463,32.4907452,
L109648,02,Baja California,Ladrillera,-116.8801483,32.53600703,
L136584,02,Baja California,Ladrillera,-116.8798348,32.50228658,
L7155848,02,Baja California,Ladrillera,-117.0615045,32.45748341,
L147823,02,Baja California,Ladrillera,-116.8995885,32.46036174,
L6519224,02,Baja California,Ladrillera,-116.9336438,32.25288891,
L8552932,02,Baja California,Ladrillera,-116.9359675,32.25222864,
L6470970,02,Baja California,Ladrillera,-116.9364765,32.25155595,
L6520023,02,Baja California,Ladrillera,-116.935796,32.25301603,
L6518996,02,Baja California,Ladrillera,-116.9355963,32.2532422,
